name,catalog,class,significance,cat_name,var_flag,streak_src_flag,pileup_flag,ra,dec,offset,missing,sat_src_flag,extent_flag,conf_flag,cat_ra,cat_dec
2CXO J164827.0+350017,VERONCAT,AGN,5.575757575757378,SDSS J16484+3500 ,0,0,0,252.1125124508337,35.00487358310601,0.6259768021109401,0.18461538461538463,0,0,0,252.1125,35.0047
2CXO J171545.5+601119,VERONCAT,AGN,5.729470591185284,SDSS J17157+6011 ,0,0,0,258.93997855282737,60.18877355869878,0.625989257017894,0.18461538461538463,0,0,0,258.94,60.1886
2CXO J064040.8+092759,SKIFF,STAR,11.235702098952588,Cl* NGC 2264 DS 91         ,1,0,0,100.17034918780888,9.466437643441477,0.6262062632249407,0.24615384615384617,0,0,0,100.1705,9.4665278
2CXO J120807.4+651028,simbad,ULX,26.248087141206035,[BWC2008] U22                      ,0,0,0,182.03113205138686,65.17461124083277,0.6263731335840452,0.46153846153846156,0,0,0,182.03125,65.17444444444446
2CXO J091053.3+541821,VERONCAT,AGN,5.5999999999995005,CXO J09108+5418  ,0,0,0,137.72222570630464,54.30586850181654,0.6266997007691498,0.2923076923076923,0,0,0,137.7225,54.3058
2CXO J100026.1+020925,VERONCAT,AGN,3.0285714285712246,COSM J10004+0209 ,0,0,0,150.10883200290542,2.1570136609783943,0.6268436562934847,0.27692307692307694,0,0,0,150.1087,2.1569
2CXO J213750.1+573341,SKIFF,STAR,9.315322106204414,[NSW2012] 215              ,1,0,0,324.4590507181666,57.561495931270855,0.6268475294185095,0.16923076923076924,0,0,0,324.4591667,57.5613333
2CXO J151501.9+365613,SKIFF,STAR,2.944444444444471,StKM 1-1226                ,0,0,0,228.75799385730758,36.937174096317975,0.6269959339291289,0.26153846153846155,0,0,0,228.75799999999998,36.937
2CXO J141531.0+112712,VERONCAT,AGN,11.606768727916059,CRSS 1415.5+1127 ,1,0,0,213.87942427105952,11.453573307472995,0.6274282164277363,0.26153846153846155,0,0,0,213.8796,11.4536
2CXO J131057.7+011553,SKIFF,STAR,3.1666666666669667,StKM 1-1052                ,0,0,0,197.74070207376946,1.2649391502167129,0.6276083603502095,0.27692307692307694,0,0,0,197.740875,1.2649167
2CXO J055209.4+323626,SKIFF,STAR,4.322580645161257,NGC 2099 313               ,0,0,0,88.03921476980122,32.60734396047992,0.6277479788716955,0.2,0,0,0,88.0394167,32.607305600000004
2CXO J031845.5-441831,SKIFF,STAR,3.294117647059134,CPD-44 346                 ,0,0,0,49.68961928368394,-44.30879717993659,0.6279210501510312,0.3384615384615385,0,0,0,49.68975,-44.3089444
2CXO J081257.8+522210,VERONCAT,AGN,10.724264974366005,SDSS J08129+5222 ,0,0,0,123.24105789361404,52.36947528783527,0.6283251636622331,0.2923076923076923,0,0,0,123.2408,52.3694
2CXO J033802.9-050046,VERONCAT,AGN,3.352941176470663,CXOCY J03380-0500,0,0,0,54.51236738264288,-5.012914114328979,0.6284569144129141,0.46153846153846156,0,0,0,54.5125,-5.0128
2CXO J203338.1+405341,SKIFF,STAR,7.195237398024513,2MASS J20333822+4053412    ,0,0,0,308.40902461171885,40.894739414762405,0.6287205036740123,0.18461538461538463,0,0,0,308.40925,40.8947778
2CXO J110937.6-771040,SKIFF,STAR,8.04246446814934,[CCE98] 42                 ,0,0,0,167.4066915968291,-77.1780153744062,0.6287951467342331,0.23076923076923078,0,0,0,167.4074167,-77.1780833
2CXO J215242.7+471208,SKIFF,STAR,1.9487179487179467,[HD2002] Star 597          ,0,0,0,328.1780476118515,47.202472276262576,0.6290008147330781,0.38461538461538464,0,0,0,328.178125,47.2026389
2CXO J064048.1+092411,SKIFF,STAR,3.5897435897438474,NGC 2264 99                ,0,0,0,100.20070610393152,9.40310307012085,0.6290759186752343,0.27692307692307694,0,0,0,100.2007083,9.4032778
2CXO J225610.1+623942,SKIFF,STAR,11.343812989641187,VES 946                    ,1,0,0,344.04215987593307,62.66168951029726,0.6291932821519601,0.24615384615384617,0,0,0,344.0425,62.6616111
2CXO J171232.7-382604,SPICY,YSO,2.6363636363636416,49109,0,0,0,258.1363901912737,-38.434662568361176,0.6293724019710291,0.4,0,0,0,258.13646600000004,-38.434827
2CXO J140306.6+542228,simbad,HMXB,11.191998985587942,[CHP2004] J140306.6+542229         ,1,0,0,210.77750087629283,54.37454735311023,0.6295314849570328,0.4153846153846154,0,0,0,210.7775,54.374722222222225
2CXO J093759.4+542426,VERONCAT,AGN,7.031571181827247,SDSS J09379+5424 ,0,0,0,144.49779066925566,54.407455444789285,0.6297957506185097,0.3076923076923077,0,0,0,144.4975,54.4075
2CXO J000703.6+155423,VERONCAT,AGN,8.626128742307705,2MASS J00070+1554,0,0,0,1.7650066663509851,15.906574828928745,0.6298071802811437,0.27692307692307694,0,0,0,1.765,15.9064
2CXO J180421.5-214234,SPICY,YSO,3.875000000000016,72561,0,0,0,271.0895855072752,-21.709477217847862,0.6300319437145835,0.5384615384615384,0,0,0,271.089552,-21.709305
2CXO J000654.1-001533,VERONCAT,AGN,5.5768597731434655,PB 5739          ,0,0,0,1.7254607347945807,-0.25923582932346284,0.6301609585549939,0.26153846153846155,0,0,0,1.7254,-0.2594
2CXO J123451.9+115720,VERONCAT,AGN,4.486486486486378,SDSS J12348+1157 ,0,0,0,188.7165802263196,11.955669821966266,0.6305287529712307,0.5384615384615384,0,0,0,188.7167,11.9558
2CXO J082655.7+430449,VERONCAT,AGN,4.571428571428548,SDSS J08269+4304 ,0,0,0,126.732230363008,43.08045289716682,0.6308265324949117,0.36923076923076925,0,0,0,126.7321,43.0806
2CXO J181035.1-191251,SPICY,YSO,2.486486486486537,75803,1,0,0,272.64660926508645,-19.214434210301174,0.6312841752179903,0.35384615384615387,0,0,0,272.64657200000005,-19.214606
2CXO J181858.5-134534,SPICY,YSO,5.028571428571341,80947,0,0,0,274.7440967929901,-13.75946484184882,0.6313393399127218,0.2923076923076923,0,0,0,274.743983,-13.759601000000002
2CXO J105646.4-033905,VERONCAT,AGN,12.842318968768055,CXOMP J10567-0339,0,0,0,164.19372856744462,-3.651573070897072,0.6314519466534969,0.5384615384615384,0,0,0,164.1937,-3.6514
2CXO J183553.6+592330,VERONCAT,AGN,10.731130942257217,RX J18359+5923   ,0,0,0,278.97336302107453,59.391736624855966,0.6315968130378699,0.36923076923076925,0,0,0,278.9737,59.3917
2CXO J001438.3-010751,VERONCAT,AGN,7.413574182212537,FIRST J00146-0107,0,0,0,3.659626106642122,-1.1309735082808017,0.6316580844247626,0.3076923076923077,0,0,0,3.6596,-1.1308
2CXO J095849.0+013219,VERONCAT,AGN,38.917084253527115,SDSS J09588+0132 ,0,0,0,149.70425890233525,1.538734680420616,0.6317722703176218,0.1076923076923077,0,0,0,149.7042,1.5389
2CXO J142836.1-623903,SKIFF,STAR,6.57859922292405,[SLN74] 2270               ,0,0,0,217.1506789880186,-62.65110660442693,0.6322210448516364,0.4,0,0,0,217.1504583,-62.65125
2CXO J123624.9+622116,SKIFF,STAR,10.77638251044191,[BAH2001] 106              ,0,0,0,189.10391495383755,62.35449987442021,0.6322281362910744,0.0,0,0,0,189.1042083,62.3543889
2CXO J053521.9-051703,SKIFF,STAR,17.193319283363408,[H97b] 696a                ,0,0,0,83.84137523455695,-5.284334498155991,0.632263498630273,0.2923076923076923,0,0,0,83.8412083,-5.2842778
2CXO J125535.0+565239,VERONCAT,AGN,12.158542254315634,SDSS J12555+5652 ,0,0,0,193.89622732841624,56.87767109510411,0.6323142665078172,0.27692307692307694,0,0,0,193.8963,56.8775
2CXO J034406.7+320753,SKIFF,STAR,5.058823529411953,Cl* IC 348 LRL 156         ,1,0,0,56.02824316540142,32.13152357731034,0.6325113060991008,0.23076923076923078,0,0,0,56.0282917,32.13169439999999
2CXO J205604.2-043149,VERONCAT,AGN,4.5405405405408095,CXO J20560-0431B ,0,0,0,314.01781583108925,-4.530454405329978,0.6326298296943984,0.47692307692307695,0,0,0,314.0179,-4.5303
2CXO J015731.8+375340,SKIFF,STAR,4.971428571428167,NGC 752 197                ,0,0,0,29.382588821741987,37.89447425649381,0.6326630181173565,0.4307692307692308,0,0,0,29.3826667,37.8946389
2CXO J183355.5+491740,simbad,ULX,2.7567567567568294,USNO-B1.0 1392-00289633            ,0,0,0,278.4813270172672,49.29470257706737,0.63294126024208,0.5230769230769231,0,0,0,278.48108333333334,49.294777777777774
2CXO J053958.7-283707,VERONCAT,AGN,5.55020491338042,XMM J05399-2837B ,1,0,0,84.9947822934796,-28.61882672393325,0.6336037762037222,0.4461538461538462,0,0,0,84.9946,-28.6189
2CXO J225533.0+624059,SKIFF,STAR,1.90243902439024,[B55b] 327                 ,0,0,0,343.88780555134963,62.683300390414416,0.6337724349108734,0.3230769230769231,0,0,0,343.88795830000015,62.6831389
2CXO J054140.2-015052,SKIFF,STAR,7.41698346342734,Cl* NGC 2024 LSE 4         ,0,0,0,85.41768780076438,-1.8480032737724528,0.6338168563217772,0.35384615384615387,0,0,0,85.4177917,-1.8478611
2CXO J032858.0+311803,SKIFF,STAR,9.660015449896653,ASR 36                     ,0,0,0,52.24203829756738,31.30099370590924,0.6338226196416936,0.24615384615384617,0,0,0,52.242,31.301166700000003
2CXO J104737.3-602625,SKIFF,STAR,5.870967741935236,[PTB2011] OBc 77           ,0,0,0,161.90574369430138,-60.440426872420176,0.6340895859872352,0.2923076923076923,0,0,0,161.9055,-60.4405556
2CXO J103646.2-584250,SPICY,YSO,5.990736605377072,7419,0,0,0,159.19267470759826,-58.71392532125464,0.6342320152756835,0.3076923076923077,0,0,0,159.19258100000005,-58.713756000000004
2CXO J215345.5+174147,VERONCAT,AGN,9.85313985568652,A2390-24         ,0,0,0,328.43982743368656,17.696636371178478,0.6346228791199139,0.13846153846153847,0,0,0,328.44,17.6967
2CXO J144838.0+042811,VERONCAT,AGN,6.3000761731622426,SDSS J14486+0428 ,0,0,0,222.15841044181045,4.469837713286428,0.6347470864824036,0.2923076923076923,0,0,0,222.1583,4.4697
2CXO J175707.5-270852,SKIFF,STAR,2.4000000000000408,CPD-27 5896                ,0,0,0,269.28142258192815,-27.147782280407625,0.6348200240937315,0.3384615384615385,0,0,0,269.281375,-27.1476111
2CXO J141312.1-652013,opencv,CV,113.82590796466465,J141312.24-652014.0,1,0,0,213.3005789909738,-65.33720695922071,0.6348208457571214,0.3230769230769231,0,0,0,213.301,-65.33722222222222
2CXO J174620.9-291307,SPICY,YSO,1.8918918918917904,62939,1,0,0,266.5871759957668,-29.21865947932683,0.6350595074587658,0.5076923076923077,0,0,0,266.586995,-29.218738000000002
2CXO J095754.7+023832,VERONCAT,AGN,7.406309831162841,SDSS J09579+0238 ,1,0,0,149.47793689785127,2.64237258982968,0.6353342923691861,0.07692307692307693,0,0,0,149.4779,2.6422
2CXO J105108.3+573345,VERONCAT,AGN,3.055555555555552,1WGA J1051.1+5733,0,0,0,162.78469237340255,57.56256278832797,0.6355690062872313,0.3076923076923077,0,0,0,162.785,57.5625
2CXO J064052.2+095643,SKIFF,STAR,3.8750000000000138,Cl* NGC 2264 DS 194        ,0,0,0,100.2176791789422,9.945356421101316,0.6355742937205769,0.35384615384615387,0,0,0,100.2175,9.9453611
2CXO J180445.9-241814,SPICY,YSO,2.8571428571426747,72855,1,0,0,271.19161495913386,-24.303984921783577,0.6356429868775488,0.46153846153846156,0,0,0,271.191667,-24.304154999999998
2CXO J064028.8+093305,SKIFF,STAR,18.81968145197144,Cl* NGC 2264 RMS 2382      ,1,0,0,100.12011921825793,9.551507918378057,0.6359310539989381,0.23076923076923078,0,0,0,100.1202917,9.5515556
2CXO J231331.3+613022,SKIFF,STAR,2.611111111111045,[PMN2010] 58               ,0,0,0,348.3805015966486,61.50612894584602,0.6359608660777261,0.5230769230769231,0,0,0,348.3805,61.5063056
2CXO J172530.9-342642,SPICY,YSO,2.8648648648650097,53576,0,0,0,261.37909644806496,-34.44500341431805,0.6363269703392961,0.3384615384615385,0,0,0,261.379087,-34.44518
2CXO J023009.4+002434,VERONCAT,AGN,2.263157894736839,SDSS J02301+0024 ,0,0,0,37.539468256372345,0.4095178666314592,0.6363761437876416,0.3230769230769231,0,0,0,37.5396,0.4094
2CXO J064110.8+095317,SKIFF,STAR,4.000000000000186,Cl* NGC 2264 DS 386        ,0,0,0,100.29536554718092,9.888331547587386,0.6363797788570789,0.3384615384615385,0,0,0,100.2952083,9.8884167
2CXO J120154.9-185314,ULXRBCAT,ULX,41.58443445514856,NGC 4038/9 ULX12     ,1,0,0,180.47907004127967,-18.887342640280266,0.6364274871268666,0.3384615384615385,0,0,0,180.479083,-18.887519
2CXO J174920.0-271622,SPICY,YSO,3.2380952380951897,66223,1,0,0,267.333491703783,-27.272959474672266,0.6366912938817233,0.26153846153846155,0,0,0,267.333662,-27.272868
2CXO J135415.7+161051,VERONCAT,AGN,7.8651942726753035,SDSS J13542+1610 ,0,0,0,208.56561582673453,16.18110428465259,0.6369452986669532,0.3076923076923077,0,0,0,208.5658,16.1811
2CXO J100232.1+023537,VERONCAT,AGN,16.76008777951395,SDSS J10025+0235 ,0,0,0,150.6338661038414,2.593661541558567,0.6371222136135736,0.07692307692307693,0,0,0,150.6337,2.5936
2CXO J003359.2-432640,VERONCAT,AGN,3.937500000000117,XMM J00339-4326  ,0,0,0,8.496794842934378,-43.44456308298815,0.6372888915594085,0.3076923076923077,0,0,0,8.4967,-43.4444
2CXO J100240.9+023448,VERONCAT,AGN,6.189508498187277,COSM J10026+0234 ,0,0,0,150.67050049524244,2.5801459029523373,0.6375812423493454,0.24615384615384617,0,0,0,150.6704,2.58
2CXO J043657.5+294155,VERONCAT,AGN,7.329840055602357,CXOPS J04369+2941,1,0,0,69.23999086802883,29.69872305684324,0.6376351451126754,0.4307692307692308,0,0,0,69.24,29.6989
2CXO J053500.2-051558,SKIFF,STAR,2.8571428571428767,[H97b] 5038                ,0,0,0,83.75085480274238,-5.266286577274722,0.6376633007353631,0.23076923076923078,0,0,0,83.751,-5.2663889
2CXO J180212.4-230548,SPICY,YSO,6.332286432745364,71453,0,0,0,270.5519895104476,-23.096716929790297,0.638258970109618,0.4307692307692308,0,0,0,270.552057,-23.096883
2CXO J120550.2+020131,VERONCAT,AGN,3.1176470588234007,SDSS J12058+0201 ,0,0,0,181.4591985186076,2.0254773396096004,0.6384448408002992,0.2923076923076923,0,0,0,181.4592,2.0253
2CXO J100517.8-073734,NGC3115CXO    ,LMXB,5.055555555555489,CXOU J100517.8-073734   ,0,0,0,151.3243695460842,-7.626323567476161,0.6385333363795822,0.4153846153846154,0,0,0,151.32428000000004,-7.62617
2CXO J171609.1-395949,SKIFF,STAR,2.4864864864864487,HD 155894                  ,0,0,0,259.03814671177065,-39.99702075362313,0.6387297216959471,0.4153846153846154,0,0,0,259.0379167,-39.997
2CXO J110621.9+035747,VERONCAT,AGN,3.818181818181807,SDSS J11063+0357 ,0,0,0,166.59152651126237,3.9630608295380094,0.6388239964430931,0.16923076923076924,0,0,0,166.5917,3.9631
2CXO J172036.1-355452,SPICY,YSO,0.9999999999999836,51467,0,0,0,260.1505731191703,-35.91446204221211,0.6388280685137583,0.4307692307692308,0,0,0,260.150731,-35.914339
2CXO J142507.3+323137,VERONCAT,AGN,8.253958295148742,SDSS J14251+3231 ,0,0,0,216.28054091311057,32.527031812012176,0.6388356775548141,0.36923076923076925,0,0,0,216.2804,32.5269
2CXO J105252.7+572859,VERONCAT,AGN,5.736544883403046,RX J10528+5729   ,1,0,0,163.2198485278053,57.4831422184964,0.6391877424668226,0.12307692307692308,0,0,0,163.22,57.4833
2CXO J100114.3+022759,VERONCAT,AGN,4.8749999999998535,COSM J10012+0228 ,0,0,0,150.309893722914,2.466542325796063,0.6392462062022269,0.35384615384615387,0,0,0,150.31,2.4664
2CXO J071851.7-245303,SKIFF,STAR,10.459391582703217,Cl* NGC 2362 D 118         ,0,0,0,109.7156457101454,-24.884310351822034,0.6392865557388684,0.4153846153846154,0,0,0,109.7158333,-24.8843611
2CXO J063158.9+045540,SKIFF,STAR,3.0285714285713774,Cl* NGC 2244 John 14       ,1,0,0,97.99543840324951,4.927894811632992,0.6395640166748261,0.18461538461538463,0,0,0,97.9955417,4.92775
2CXO J071834.4-245515,SKIFF,STAR,3.0555555555555127,NGC 2362 5                 ,0,0,0,109.64335488708956,-24.920974328388986,0.6395641497109562,0.4153846153846154,0,0,0,109.6435417,-24.9210278
2CXO J033137.8-273724,VERONCAT,AGN,7.3978599521497905,ECDF-S 203       ,0,0,0,52.90770692588581,-27.623551978242283,0.6396432827385876,0.2923076923076923,0,0,0,52.9079,-27.6236
2CXO J145049.9+000143,VERONCAT,AGN,13.369374589655195,SDSS J14508+0001 ,0,0,0,222.70812465964264,0.0288711251712566,0.6397270788586736,0.36923076923076925,0,0,0,222.7083,0.0289
2CXO J100219.4+025049,VERONCAT,AGN,7.533217517873678,SDSS J10023+0250 ,0,0,0,150.58094058021356,2.8470089343015323,0.6397547925272452,0.07692307692307693,0,0,0,150.5808,2.8469
2CXO J013302.2-102130,VERONCAT,AGN,4.31578947368426,SDSS J01330-1021 ,1,0,0,23.25928276252512,-10.35844194085664,0.6400601138120744,0.3384615384615385,0,0,0,23.2592,-10.3586
2CXO J192833.8+175157,SPICY,YSO,2.4736842105263324,103204,0,0,0,292.14122422349516,17.86609782154975,0.6401996775425369,0.4307692307692308,0,0,0,292.141341,17.865959
2CXO J105318.9+571850,VERONCAT,AGN,6.326285528263849,1WGA J1053.3+5718,0,0,0,163.32911541295778,57.31395123910387,0.6403469406917507,0.3384615384615385,0,0,0,163.3288,57.3139
2CXO J145355.2+033228,simbad,HMXB,10.632531742313382,[GSG2009] 23                       ,0,0,0,223.48016891851745,3.541263166975786,0.6404118254885068,0.5230769230769231,0,0,0,223.4802,3.541438333333333
2CXO J123037.8+413823,simbad,HMXB,2.8648648648649853,CXOU J123037.8+413823              ,0,0,0,187.65753589272305,41.63989809624341,0.6404681820751155,0.4307692307692308,0,0,0,187.6575,41.63972222222222
2CXO J144856.7+001510,VERONCAT,AGN,3.757575757575761,Q 1446+0027      ,0,0,0,222.23644540042025,0.2529025848251116,0.6406029487958921,0.26153846153846155,0,0,0,222.2363,0.2528
2CXO J203232.7+413040,SPICY,YSO,8.518441723789739,112149,0,0,0,308.1364867488749,41.51111495698789,0.6406342637903019,0.38461538461538464,0,0,0,308.136263,41.511055
2CXO J124516.0-001859,VERONCAT,AGN,5.810549597785635,SDSS J12452-0018 ,0,0,0,191.31678425833832,-0.3165567743953943,0.6407338822316223,0.2923076923076923,0,0,0,191.3167,-0.3164
2CXO J123757.9+223430,VERONCAT,AGN,12.844166560494726,SDSS J12379+2234 ,0,0,0,189.49143774659316,22.575124519118003,0.6407882545389669,0.3230769230769231,0,0,0,189.4913,22.575
2CXO J145442.1+182936,VERONCAT,AGN,8.020769176166253,XMM J14547+1829  ,0,0,0,223.67579362419224,18.49342207036164,0.6409164542162611,0.49230769230769234,0,0,0,223.6758,18.4936
2CXO J152335.5+543127,VERONCAT,AGN,3.529411764705851,SDSS J15235+5431 ,0,0,0,230.89812348856842,54.524321975425956,0.6409716985179343,0.3230769230769231,0,0,0,230.8979,54.5242
2CXO J104533.2-602505,SKIFF,STAR,2.8333333333333584,[PTB2011] OBc 54           ,0,0,0,161.38838869176308,-60.418076555901536,0.6411677790423425,0.24615384615384617,0,0,0,161.3880417,-60.41802779999999
2CXO J213955.9+471613,ATNF,PULSAR,3.1999999999996174,PSR J2139+4716  ,0,0,0,324.98332014282175,47.27039692042041,0.6411909326593972,0.5230769230769231,0,0,0,324.983125,47.2702778
2CXO J180433.8-241422,SPICY,YSO,5.473761307347484,72720,0,0,0,271.1408671554806,-24.23962025582201,0.6414353632966261,0.47692307692307695,0,0,0,271.14106,-24.239649
2CXO J203226.7+412006,SPICY,YSO,2.7777777777777337,112101,0,0,0,308.1115964840917,41.33502559216677,0.6414412637442012,0.18461538461538463,0,0,0,308.111829,41.33499000000001
2CXO J100621.4+320749,VERONCAT,AGN,5.513968191371029,SDSS J10063+3207 ,0,0,0,151.58938968204725,32.13030578162756,0.6415186675395218,0.27692307692307694,0,0,0,151.5896,32.1303
2CXO J172739.0+530229,VERONCAT,AGN,4.540540540540642,SDSS J17276+5302 ,0,0,0,261.91263329767656,53.04147781015898,0.6416386125587222,0.2923076923076923,0,0,0,261.9129,53.0414
2CXO J073635.6+653608,simbad,HMXB,6.786427545356113,[BWE2015] NGC 2403 48              ,0,0,0,114.14846625233622,65.60233038704966,0.6418007261292334,0.3384615384615385,0,0,0,114.14833333333333,65.60249999999999
2CXO J030054.5-003403,VERONCAT,AGN,8.717258161738897,SDSS J03009-0034 ,0,0,0,45.22717862394552,-0.5676600257488631,0.641864538848438,0.36923076923076925,0,0,0,45.2271,-0.5675
2CXO J062603.0+820225,VERONCAT,AGN,43.664530951689215,S5 0615+82       ,0,0,0,96.51274667421478,82.04045418084706,0.6418774796830475,0.27692307692307694,0,0,0,96.5121,82.0403
2CXO J180405.4-241702,SPICY,YSO,4.857142857142671,72399,1,0,0,271.0228176021178,-24.284103719781534,0.6418979792738964,0.23076923076923078,0,0,0,271.022963,-24.284223
2CXO J182011.7-161309,SPICY,YSO,3.222222222222272,81804,0,0,0,275.0489112856584,-16.219253672611167,0.6420059501446528,0.36923076923076925,0,0,0,275.04891299999997,-16.219432
2CXO J122048.2+751807,VERONCAT,AGN,12.616482752150686,XMM J12208+7518  ,0,0,0,185.2009556622825,75.30206724288274,0.6421081570285029,0.3384615384615385,0,0,0,185.2012,75.3019
2CXO J142437.9+453453,VERONCAT,AGN,20.85406910418947,SDSS J14246+4534 ,1,0,0,216.1581258332534,45.58156974339842,0.6422333081492525,0.2923076923076923,0,0,0,216.1583,45.5817
2CXO J081739.5-073308,VERONCAT,AGN,13.717582375278347,A 644-1          ,1,0,0,124.41495227033647,-7.55232799083598,0.6422335377446403,0.15384615384615385,0,0,0,124.415,-7.5525
2CXO J053453.5-054345,SKIFF,STAR,2.3243243243243423,BA14 363995                ,0,0,0,83.72311237979477,-5.729414857755928,0.6423620838869392,0.23076923076923078,0,0,0,83.7232917,-5.7294167
2CXO J153738.9+055845,simbad,ULX,5.270809760830467,CXOU J153738.9+055845              ,0,0,0,234.41209858770569,5.979344459095064,0.6423788037061641,0.46153846153846156,0,0,0,234.41208333333333,5.979166666666668
2CXO J180410.2-242052,SKIFF,STAR,2.6486486486486145,NGC 6530 27                ,0,0,0,271.042594070448,-24.34778082059871,0.6426026057984562,0.38461538461538464,0,0,0,271.04275,-24.3478889
2CXO J010026.1-334107,VERONCAT,AGN,11.508838572892733,Q J0100-3341     ,1,0,0,15.109022026158073,-33.685399892028336,0.6430758413618951,0.27692307692307694,0,0,0,15.1092,-33.6853
2CXO J100140.1+683734,VERONCAT,AGN,2.3684210526315628,SDSS J10016+6837 ,0,0,0,150.41712790238,68.62627835849,0.6431333313331586,0.49230769230769234,0,0,0,150.4171,68.6261
2CXO J172539.4-342524,SPICY,YSO,9.974174106511967,53655,0,0,0,261.414386623324,-34.423522706665146,0.64341271697392,0.3384615384615385,0,0,0,261.414414,-34.4237
2CXO J073630.1+653932,simbad,HMXB,3.5757575757576965,CXO J073630.0+653933               ,0,0,0,114.12542942848336,65.65905850766528,0.6434211183267828,0.36923076923076925,0,0,0,114.125,65.65908333333334
2CXO J033741.9-045704,VERONCAT,AGN,11.323135650713219,CXOCY J03377-0457,1,0,0,54.424873031058425,-4.951226275064227,0.6434482191707693,0.4,0,0,0,54.425,-4.9511
2CXO J172537.4-342419,SPICY,YSO,2.7027027027027155,53638,0,0,0,261.4060228553997,-34.40548709427596,0.6435325325436471,0.4153846153846154,0,0,0,261.406044,-34.405665
2CXO J053500.9-044819,SKIFF,STAR,5.028571428571667,ESO-HA 1081                ,1,0,0,83.7539407073818,-4.805388572861612,0.6436563581757653,0.35384615384615387,0,0,0,83.753875,-4.8052222
2CXO J205822.1-065004,VERONCAT,AGN,9.535275708855599,SDSS J20583-0650 ,0,0,0,314.59219796290785,-6.834550071900287,0.6438104970129138,0.24615384615384617,0,0,0,314.5921,-6.8344
2CXO J031115.2-172247,VERONCAT,AGN,2.666666666666667,BR J0311-1722    ,0,0,0,47.81341240966731,-17.3798432067508,0.6441553766764382,0.4461538461538462,0,0,0,47.8133,-17.3797
2CXO J143201.7+343526,VERONCAT,AGN,6.653160394538737,SDSS J14320+3435 ,0,0,0,218.0072838014886,34.5905810098546,0.6443685037609089,0.09230769230769231,0,0,0,218.0075,34.5906
2CXO J033243.2-274914,VERONCAT,AGN,51.88103269149727,CDFS J03327-2749 ,1,0,0,53.18014577326017,-27.82067576483993,0.6445475943778756,0.23076923076923078,0,0,0,53.18,-27.8208
2CXO J111703.5+174122,VERONCAT,AGN,10.384358656997092,SDSS J11170+1741 ,0,0,0,169.2648602743129,17.689580253419003,0.6445900371123412,0.2923076923076923,0,0,0,169.265,17.6897
2CXO J100248.9+022211,VERONCAT,AGN,3.4285714285713036,XMM J10028+0222  ,0,0,0,150.70397438644488,2.3699587254883347,0.6446133027591828,0.3230769230769231,0,0,0,150.7038,2.37
2CXO J095713.7+361102,VERONCAT,AGN,4.062499999999953,SDSS J09572+3611 ,0,0,0,149.30731538162937,36.18394319217593,0.6448518547809435,0.3384615384615385,0,0,0,149.3071,36.1839
2CXO J140316.0+541819,simbad,HMXB,7.1555797574031565,[CHP2004] J140316.0+541820         ,1,0,0,210.81683350134807,54.30540504745645,0.6452757099126636,0.4153846153846154,0,0,0,210.81666666666663,54.305555555555536
2CXO J034846.9+335315,VERONCAT,AGN,8.836601786543056,3C  93.1         ,0,0,0,57.19547944162946,33.887633289037645,0.645410377409828,0.35384615384615387,0,0,0,57.1954,33.8878
2CXO J011942.7+032422,simbad,ULX,21.69858595587613,NAME NGC 470 HLX1                  ,0,0,0,19.9281717819884,3.406189468854551,0.6454614773626858,0.5230769230769231,0,0,0,19.928333333333327,3.406111111111111
2CXO J073716.0+653328,simbad,HMXB,3.7777777777777226,CXOU J073716.0+653328              ,0,0,0,114.31706594549007,65.55795791289971,0.6457518638827173,0.4307692307692308,0,0,0,114.31666666666666,65.55802777777778
2CXO J083803.6+540641,VERONCAT,AGN,4.648648648648758,SDSS J08380+5406 ,0,0,0,129.51525901134585,54.11154077929324,0.645816707838225,0.26153846153846155,0,0,0,129.5154,54.1117
2CXO J232538.4+000847,VERONCAT,AGN,2.86486486486486,SDSS J23256+0008 ,0,0,0,351.41023730723015,0.14662435397627266,0.6459074696972561,0.26153846153846155,0,0,0,351.4104,0.1467
2CXO J122740.8+440604,VERONCAT,AGN,4.96551724137918,SDSS J12276+4406 ,0,0,0,186.92029889430492,44.101264091446055,0.6459720139621002,0.2,0,0,0,186.9204,44.1011
2CXO J181903.2-134538,SPICY,YSO,7.398477822665937,81022,1,0,0,274.763437213899,-13.760809207936815,0.6461726418826512,0.2923076923076923,0,0,0,274.763328,-13.760954000000002
2CXO J090516.6+340921,VERONCAT,AGN,9.678214813182883,SDSS J09052+3409 ,0,0,0,136.31949763267028,34.1559582690305,0.6462468597218922,0.2,0,0,0,136.3196,34.1558
2CXO J133825.7+292957,VERONCAT,AGN,3.294117647058823,CXO J13384+2929  ,0,0,0,204.60737624783303,29.499343673386416,0.6464311905129293,0.4,0,0,0,204.6075,29.4992
2CXO J054135.7-015348,SKIFF,STAR,4.22222222222242,Cl* NGC 2024 LSE 61        ,0,0,0,85.3990048662248,-1.8969295133532318,0.6464852113665914,0.38461538461538464,0,0,0,85.399,-1.89675
2CXO J172021.1-354727,SKIFF,STAR,5.952486968584991,2MASS J17202114-3547274    ,0,0,0,260.08820298628416,-35.791095478061045,0.6464974560317444,0.4307692307692308,0,0,0,260.0880833,-35.790944399999994
